receipt_id,action,detail
26060587,replace,"1 existing edit_history row(s)"
26060588,replace,"1 existing edit_history row(s)"
26060589,replace,"1 existing edit_history row(s)"
26060590,replace,"1 existing edit_history row(s)"
26060591,replace,"1 existing edit_history row(s)"
26060592,replace,"1 existing edit_history row(s)"
26060593,replace,"1 existing edit_history row(s)"
26060594,replace,"1 existing edit_history row(s)"
26060595,replace,"1 existing edit_history row(s)"
26060596,replace,"1 existing edit_history row(s)"
26060597,replace,"1 existing edit_history row(s)"
26060598,replace,"1 existing edit_history row(s)"
26060599,replace,"1 existing edit_history row(s)"
26060600,replace,"1 existing edit_history row(s)"
26060601,replace,"1 existing edit_history row(s)"
26060602,replace,"1 existing edit_history row(s)"
26060607,replace,"1 existing edit_history row(s)"
26060608,replace,"1 existing edit_history row(s)"
26060609,replace,"1 existing edit_history row(s)"
26060610,replace,"1 existing edit_history row(s)"
26060611,replace,"1 existing edit_history row(s)"
26060617,replace,"1 existing edit_history row(s)"
26060618,replace,"1 existing edit_history row(s)"
26060619,replace,"1 existing edit_history row(s)"
26060620,insert,"missing edit_history row"
26060623,replace,"1 existing edit_history row(s)"
26060626,replace,"1 existing edit_history row(s)"
26060629,replace,"1 existing edit_history row(s)"
26060631,replace,"1 existing edit_history row(s)"
26060633,replace,"1 existing edit_history row(s)"
26060635,insert,"missing edit_history row"
26060638,replace,"1 existing edit_history row(s)"
26060639,replace,"1 existing edit_history row(s)"
26060641,replace,"1 existing edit_history row(s)"
26060642,replace,"1 existing edit_history row(s)"
26060643,replace,"1 existing edit_history row(s)"
26060646,replace,"1 existing edit_history row(s)"
26060648,replace,"1 existing edit_history row(s)"
26060651,replace,"1 existing edit_history row(s)"
26060657,replace,"1 existing edit_history row(s)"
26060660,replace,"1 existing edit_history row(s)"
26060661,replace,"1 existing edit_history row(s)"
26060662,replace,"1 existing edit_history row(s)"
26060663,replace,"1 existing edit_history row(s)"
26060664,replace,"1 existing edit_history row(s)"
26060670,replace,"1 existing edit_history row(s)"
26060671,replace,"1 existing edit_history row(s)"
26060672,replace,"1 existing edit_history row(s)"
26060674,replace,"1 existing edit_history row(s)"
26060675,replace,"1 existing edit_history row(s)"
26060676,replace,"1 existing edit_history row(s)"
26060677,replace,"1 existing edit_history row(s)"
26060678,replace,"1 existing edit_history row(s)"
26060680,replace,"1 existing edit_history row(s)"
26060681,replace,"1 existing edit_history row(s)"
26060682,replace,"1 existing edit_history row(s)"
26060683,replace,"1 existing edit_history row(s)"
26060684,replace,"1 existing edit_history row(s)"
26060685,replace,"1 existing edit_history row(s)"
26060687,replace,"1 existing edit_history row(s)"
26060688,replace,"1 existing edit_history row(s)"
26060689,replace,"1 existing edit_history row(s)"
26060690,replace,"1 existing edit_history row(s)"
26060691,replace,"1 existing edit_history row(s)"
26060696,replace,"1 existing edit_history row(s)"
26060698,replace,"1 existing edit_history row(s)"
26060699,replace,"1 existing edit_history row(s)"
26060701,replace,"1 existing edit_history row(s)"
26060702,replace,"1 existing edit_history row(s)"
26060703,replace,"1 existing edit_history row(s)"
26060704,replace,"1 existing edit_history row(s)"
26060705,replace,"1 existing edit_history row(s)"
26060706,replace,"1 existing edit_history row(s)"
26060711,replace,"1 existing edit_history row(s)"
26060713,replace,"1 existing edit_history row(s)"
26060715,insert,"missing edit_history row"
26060716,replace,"1 existing edit_history row(s)"
26060717,insert,"missing edit_history row"
26060725,replace,"1 existing edit_history row(s)"
26060726,replace,"1 existing edit_history row(s)"
26060737,replace,"1 existing edit_history row(s)"
26060742,replace,"1 existing edit_history row(s)"
26060746,replace,"1 existing edit_history row(s)"
26060749,replace,"1 existing edit_history row(s)"
26060751,replace,"1 existing edit_history row(s)"
26060752,replace,"1 existing edit_history row(s)"
26060754,replace,"1 existing edit_history row(s)"
26060756,replace,"1 existing edit_history row(s)"
26060760,replace,"1 existing edit_history row(s)"
26060761,replace,"1 existing edit_history row(s)"
26060762,replace,"1 existing edit_history row(s)"
26060763,replace,"1 existing edit_history row(s)"
26060764,replace,"1 existing edit_history row(s)"
26060765,replace,"1 existing edit_history row(s)"
26060766,replace,"1 existing edit_history row(s)"
26060767,replace,"1 existing edit_history row(s)"
26060768,replace,"1 existing edit_history row(s)"
26060771,insert,"missing edit_history row"
26060775,replace,"1 existing edit_history row(s)"
26060776,replace,"1 existing edit_history row(s)"
26060777,replace,"1 existing edit_history row(s)"
26060791,insert,"missing edit_history row"
26060793,insert,"missing edit_history row"
26060794,insert,"missing edit_history row"
26060804,insert,"missing edit_history row"
26060806,replace,"1 existing edit_history row(s)"
26060807,replace,"1 existing edit_history row(s)"
26060808,replace,"1 existing edit_history row(s)"
26060809,replace,"1 existing edit_history row(s)"
26060810,replace,"1 existing edit_history row(s)"
26060811,replace,"1 existing edit_history row(s)"
26060812,replace,"1 existing edit_history row(s)"
26060813,replace,"1 existing edit_history row(s)"
26060814,replace,"1 existing edit_history row(s)"
26060815,replace,"1 existing edit_history row(s)"
26060816,replace,"1 existing edit_history row(s)"
26060817,replace,"1 existing edit_history row(s)"
26060818,replace,"1 existing edit_history row(s)"
26060819,replace,"1 existing edit_history row(s)"
26060824,replace,"1 existing edit_history row(s)"
26060825,replace,"1 existing edit_history row(s)"
26060827,replace,"1 existing edit_history row(s)"
26060832,replace,"1 existing edit_history row(s)"
26060837,replace,"1 existing edit_history row(s)"
26060838,replace,"1 existing edit_history row(s)"
26060841,insert,"missing edit_history row"
26060849,insert,"missing edit_history row"
26060851,insert,"missing edit_history row"
26060852,replace,"1 existing edit_history row(s)"
26060853,replace,"1 existing edit_history row(s)"
26060854,replace,"1 existing edit_history row(s)"
26060856,insert,"missing edit_history row"
26060857,insert,"missing edit_history row"
26060858,replace,"1 existing edit_history row(s)"
26060859,insert,"missing edit_history row"
26060860,replace,"1 existing edit_history row(s)"
26060862,replace,"1 existing edit_history row(s)"
26060863,replace,"1 existing edit_history row(s)"
26060864,replace,"1 existing edit_history row(s)"
26060865,replace,"1 existing edit_history row(s)"
26060866,replace,"1 existing edit_history row(s)"
26060867,replace,"1 existing edit_history row(s)"
26060868,replace,"1 existing edit_history row(s)"
26060869,replace,"1 existing edit_history row(s)"
26060870,replace,"1 existing edit_history row(s)"
26060872,replace,"1 existing edit_history row(s)"
26060874,replace,"1 existing edit_history row(s)"
26060876,replace,"1 existing edit_history row(s)"
26060879,replace,"1 existing edit_history row(s)"
26060882,replace,"1 existing edit_history row(s)"
26060893,insert,"missing edit_history row"
26060895,replace,"1 existing edit_history row(s)"
26060896,replace,"1 existing edit_history row(s)"
26060898,replace,"1 existing edit_history row(s)"
26060899,replace,"1 existing edit_history row(s)"
26060900,replace,"1 existing edit_history row(s)"
26060901,replace,"1 existing edit_history row(s)"
26060902,replace,"1 existing edit_history row(s)"
26060903,replace,"1 existing edit_history row(s)"
26060910,replace,"1 existing edit_history row(s)"
26060911,replace,"1 existing edit_history row(s)"
26060912,insert,"missing edit_history row"
26060913,replace,"1 existing edit_history row(s)"
26060914,replace,"1 existing edit_history row(s)"
26060916,replace,"1 existing edit_history row(s)"
26060917,replace,"1 existing edit_history row(s)"
26060918,replace,"1 existing edit_history row(s)"
26060919,replace,"1 existing edit_history row(s)"
26060920,replace,"1 existing edit_history row(s)"
26060923,replace,"1 existing edit_history row(s)"
26060924,replace,"1 existing edit_history row(s)"
26060929,insert,"missing edit_history row"
26060930,replace,"1 existing edit_history row(s)"
26060931,replace,"1 existing edit_history row(s)"
26060932,replace,"1 existing edit_history row(s)"
26060933,insert,"missing edit_history row"
26060938,replace,"1 existing edit_history row(s)"
26060944,replace,"1 existing edit_history row(s)"
26060945,replace,"1 existing edit_history row(s)"
26060947,replace,"1 existing edit_history row(s)"
26060950,insert,"missing edit_history row"
26060951,replace,"1 existing edit_history row(s)"
26060952,replace,"1 existing edit_history row(s)"
26060953,replace,"1 existing edit_history row(s)"
26060954,replace,"1 existing edit_history row(s)"
26060956,replace,"1 existing edit_history row(s)"
26060957,replace,"1 existing edit_history row(s)"
26060960,insert,"missing edit_history row"
26060965,insert,"missing edit_history row"
26060966,replace,"1 existing edit_history row(s)"
26060968,replace,"1 existing edit_history row(s)"
26060972,replace,"1 existing edit_history row(s)"
26060973,replace,"1 existing edit_history row(s)"
26060978,replace,"1 existing edit_history row(s)"
26060981,insert,"missing edit_history row"
26060984,replace,"1 existing edit_history row(s)"
26060986,replace,"1 existing edit_history row(s)"
26060987,replace,"1 existing edit_history row(s)"
26060988,replace,"1 existing edit_history row(s)"
26060989,replace,"1 existing edit_history row(s)"
26060990,insert,"missing edit_history row"
26060991,insert,"missing edit_history row"
26060992,replace,"1 existing edit_history row(s)"
26060993,replace,"1 existing edit_history row(s)"
26060994,replace,"1 existing edit_history row(s)"
26060995,replace,"1 existing edit_history row(s)"
26060997,insert,"missing edit_history row"
26060999,replace,"1 existing edit_history row(s)"
26061005,replace,"1 existing edit_history row(s)"
26061006,insert,"missing edit_history row"
26061009,replace,"1 existing edit_history row(s)"
26061010,replace,"1 existing edit_history row(s)"
26061012,insert,"missing edit_history row"
26061013,insert,"missing edit_history row"
26061014,replace,"1 existing edit_history row(s)"
26061016,replace,"1 existing edit_history row(s)"
26061018,insert,"missing edit_history row"
26061019,insert,"missing edit_history row"
26061020,insert,"missing edit_history row"
26061021,replace,"1 existing edit_history row(s)"
26061024,insert,"missing edit_history row"
26061026,insert,"missing edit_history row"
26061027,insert,"missing edit_history row"
26061028,insert,"missing edit_history row"
26061029,insert,"missing edit_history row"
26061030,insert,"missing edit_history row"
26061031,replace,"1 existing edit_history row(s)"
26061032,replace,"1 existing edit_history row(s)"
26061033,insert,"missing edit_history row"
26061034,insert,"missing edit_history row"
26061036,insert,"missing edit_history row"
26061042,insert,"missing edit_history row"
26061045,insert,"missing edit_history row"
26061046,insert,"missing edit_history row"
26061047,replace,"1 existing edit_history row(s)"
26061048,insert,"missing edit_history row"
26061049,insert,"missing edit_history row"
26061050,replace,"1 existing edit_history row(s)"
26061051,replace,"1 existing edit_history row(s)"
26061052,insert,"missing edit_history row"
26061053,replace,"1 existing edit_history row(s)"
26061054,replace,"1 existing edit_history row(s)"
26061055,replace,"1 existing edit_history row(s)"
26061056,replace,"1 existing edit_history row(s)"
26061058,replace,"1 existing edit_history row(s)"
26061063,replace,"1 existing edit_history row(s)"
26061065,insert,"missing edit_history row"
26061072,insert,"missing edit_history row"
26061075,insert,"missing edit_history row"
26061077,insert,"missing edit_history row"
26061078,replace,"1 existing edit_history row(s)"
26061079,insert,"missing edit_history row"
26061086,replace,"1 existing edit_history row(s)"
26061089,replace,"1 existing edit_history row(s)"
26061090,replace,"1 existing edit_history row(s)"
26061092,insert,"missing edit_history row"
26061093,replace,"1 existing edit_history row(s)"
26061094,replace,"1 existing edit_history row(s)"
26061095,replace,"1 existing edit_history row(s)"
26061096,replace,"1 existing edit_history row(s)"
26061097,insert,"missing edit_history row"
26061098,replace,"1 existing edit_history row(s)"
26061099,replace,"1 existing edit_history row(s)"
26061100,insert,"missing edit_history row"
26061101,replace,"1 existing edit_history row(s)"
26061104,replace,"1 existing edit_history row(s)"
26061105,insert,"missing edit_history row"
26061110,insert,"missing edit_history row"
26061111,replace,"1 existing edit_history row(s)"
26061112,replace,"1 existing edit_history row(s)"
26061113,replace,"1 existing edit_history row(s)"
26061114,insert,"missing edit_history row"
